original_function,sequence,generated_completion_rule,generated_completion,generated_completion_matches,model_self_consistency_evaluation,model_completion,model_completion_matches
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) + 2)', 'offset': 0, 'metadata': ('recursive_progression', 3, 2)}","[1, 6]",lambda x: (5 * x) - 4,11,True,Y,11,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 2 * x * fn(fn,x-1) + 4)', 'offset': 0, 'metadata': ('recursive_progression', 1, 4)}","[1, 6]",lambda x: (5 * x) - 4,11,True,Y,11,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 5 * x * fn(fn,x-1) + 1)', 'offset': 0, 'metadata': ('recursive_progression', 4, 1)}","[1, 6]",lambda x: (5 * x) + 1,11,True,Y,31,False
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (2 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 1, 2)}","[7, 8]",lambda x: (x * 1) + 7,9,True,Y,9,True
"{'fn': 'lambda x: (1 * x) + 4', 'offset': 3, 'metadata': ('arithmetic_progression', 0, 4)}","[7, 8]",lambda x: (x * 1) + 7,9,True,Y,9,True
"{'fn': 'lambda x: (1 * x) + 3', 'offset': 4, 'metadata': ('arithmetic_progression', 0, 3)}","[7, 8]",lambda x: (1 * x) + 7,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 1, 0)}","[7, 8]",lambda x: (1 * x) + 6,9,True,Y,9,True
"{'fn': 'lambda x: (5 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 4, 0)}","[10, 15]",lambda x: (5 * x) + 5,20,True,Y,20,True
"{'fn': 'lambda x: (5 * x) | 2', 'offset': 2, 'metadata': ('bit_or_progression', 4, 2)}","[10, 15]",lambda x: (5 * x) + 0,20,True,Y,20,True
"{'fn': 'lambda x: (5 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 4, 1)}","[10, 15]",lambda x: (5 * x) + 5,20,True,Y,20,True
"{'fn': 'lambda x: (5 * x) * 1', 'offset': 2, 'metadata': ('geometric_progression', 4, 1)}","[10, 15]",lambda x: (5 * x) + 5,20,True,Y,20,True
"{'fn': 'lambda x: (5 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 4, 0)}","[10, 15]",lambda x: (5 * x) + 5,20,True,Y,20,True
"{'fn': 'lambda x: (5 * x) + 0', 'offset': 3, 'metadata': ('arithmetic_progression', 4, 0)}","[15, 20]",lambda x: (5 * x) + 0,25,True,Y,25,True
"{'fn': 'lambda x: (5 * x) | 4', 'offset': 3, 'metadata': ('bit_or_progression', 4, 4)}","[15, 20]",lambda x: (5 * x) + 5,25,True,Y,25,True
"{'fn': 'lambda x: (5 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 4, 1)}","[15, 20]",lambda x: (5 * x) + 15,25,True,Y,25,True
"{'fn': 'lambda x: (5 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 4, 1)}","[15, 20]",lambda x: (5 * x) + 0,25,True,Y,25,True
"{'fn': 'lambda x: (5 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 4, 0)}","[15, 20]",lambda x: (5 * x) + 0,25,True,Y,25,True
"{'fn': 'lambda x: (2 * x) | 4', 'offset': 4, 'metadata': ('bit_or_progression', 1, 4)}","[12, 14]",lambda x: (1 * x) + 12,16,False,Y,16,False
"{'fn': 'lambda x: (2 * x) + 4', 'offset': 4, 'metadata': ('arithmetic_progression', 1, 4)}","[12, 14]",lambda x: (2 * x) + 12,16,True,Y,16,True
"{'fn': 'lambda x: (x * 3) % (3+1)', 'offset': 1, 'metadata': ('modular_progression', 2, 3)}","[3, 2]",lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x] + 1,1,False,N,1,False
"{'fn': 'lambda x: (1 * x) | 2', 'offset': 1, 'metadata': ('bit_or_progression', 0, 2)}","[3, 2]",lambda x: (3 - x) + 2,1,True,Y,1,True
"{'fn': 'lambda x: (x * 4) % (4+1)', 'offset': 2, 'metadata': ('modular_progression', 3, 4)}","[3, 2]",lambda x: (3 * x) % (3-1),1,False,N,1,False
"{'fn': 'lambda x: (5 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 4, 3)}","[11, 15]",lambda x: (4 * x) + 7,19,True,Y,19,True
"{'fn': 'lambda x: (3 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 2, 3)}","[11, 15]",lambda x: (4 * x) + 7,19,True,Y,19,True
"{'fn': 'lambda x: (4 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 3, 3)}","[11, 15]",lambda x: (4 * x) + 7,19,True,Y,19,True
"{'fn': 'lambda x: (5 * x) | 1', 'offset': 2, 'metadata': ('bit_or_progression', 4, 1)}","[11, 15]",lambda x: (4 * x) + 7,19,True,Y,19,True
"{'fn': 'lambda x: (4 * x) + 3', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 3)}","[11, 15]",lambda x: (4 * x) + 7,19,True,Y,19,True
"{'fn': 'lambda x: (5 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 4, 3)}","[3, 7]",lambda x: (2 * x) + 1,11,False,Y,11,False
"{'fn': 'lambda x: (1 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 0, 3)}","[3, 7]",lambda x: (4 * x) | 3,11,True,N,15,False
"{'fn': 'lambda x: (2 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 1, 3)}","[3, 7]","(lambda a:lambda v:a(a,v))(lambda fn,x:3 if x==0 else 4 * x * fn(fn,x-1) + 0)",11,False,Y,15,False
"{'fn': 'lambda x: (3 * x) | 1', 'offset': 1, 'metadata': ('bit_or_progression', 2, 1)}","[3, 7]",lambda x: (4 * x) + 3,11,True,Y,11,True
"{'fn': 'lambda x: (3 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 2, 3)}","[3, 7]",lambda x: (4 * x) - 5,11,True,Y,11,True
"{'fn': 'lambda x: (4 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 3, 3)}","[3, 7]","(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) - 5)",11,False,N,15,False
"{'fn': 'lambda x: (4 * x) + 3', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 3)}","[3, 7]",lambda x: (4 * x) - 1,15,False,N,11,True
"{'fn': 'lambda x: (5 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 4, 3)}","[7, 11]",lambda x: (4 * x) + 3 if x > 0 else 7,15,False,Y,15,False
"{'fn': 'lambda x: (2 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 1, 3)}","[7, 11]",lambda x: (4 * x) + 3,15,True,Y,15,True
"{'fn': 'lambda x: (3 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 2, 3)}","[7, 11]",lambda x: (4 * x) + 3,15,True,Y,15,True
"{'fn': 'lambda x: (4 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 3, 3)}","[7, 11]",lambda x: 6 * x + 1,15,False,N,16,False
"{'fn': 'lambda x: (4 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 3)}","[7, 11]",lambda x: (4 * x) - 1,15,True,Y,15,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 0)', 'offset': 2, 'metadata': ('recursive_progression', 0, 0)}","[2, 6]",lambda x: (2 * x) + 2,18,False,Y,10,False
"{'fn': 'lambda x: (4 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 2)}","[2, 6]",lambda x: (x * 4) + 2,18,False,Y,10,True
"{'fn': 'lambda x: (4 * x) | 2', 'offset': 0, 'metadata': ('bit_or_progression', 3, 2)}","[2, 6]",lambda x: (2 * x) | 2,10,False,N,10,False
"{'fn': 'lambda x: (2 * x) | 2', 'offset': 1, 'metadata': ('bit_or_progression', 1, 2)}","[2, 6]",lambda x: 2 * (3 ** x),18,True,Y,18,True
"{'fn': 'lambda x: (3 * x) + 4', 'offset': 1, 'metadata': ('arithmetic_progression', 2, 4)}","[7, 10]",lambda x: (3 * x) + 1,13,True,Y,13,True
"{'fn': 'lambda x: (5 * x) | 2', 'offset': 1, 'metadata': ('bit_or_progression', 4, 2)}","[7, 10]",lambda x: (3 * x) + 1,13,True,Y,13,True
"{'fn': 'lambda x: (3 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 2, 1)}","[7, 10]",lambda x: (3 * x) + 4,13,True,Y,13,True
"{'fn': 'lambda x: (5 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 4, 2)}","[2, 7]",lambda x: (5 * x) - 3,12,True,N,12,True
"{'fn': 'lambda x: (5 * x) | 2', 'offset': 0, 'metadata': ('bit_or_progression', 4, 2)}","[2, 7]",lambda x: (5 * x) - 3,12,True,N,12,True
"{'fn': 'lambda x: (5 * x) + 2', 'offset': 4, 'metadata': ('arithmetic_progression', 4, 2)}","[22, 27]",lambda x: (5 * x) + 7,32,True,Y,32,True
"{'fn': 'lambda x: (5 * x) | 2', 'offset': 4, 'metadata': ('bit_or_progression', 4, 2)}","[22, 27]",lambda x: (5 * x) + 2,32,True,Y,32,True
"{'fn': 'lambda x: 2 ** (4 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 4)}","[256, 4096]",lambda x: 4 ** (2 * x),65536,True,Y,65536,True
"{'fn': 'lambda x: (4 * x) ** 4', 'offset': 1, 'metadata': ('exponential_progression', 3, 4)}","[256, 4096]",lambda x: 4 ** (2 * x),65536,True,Y,65536,True
"{'fn': 'lambda x: 4 ** (2 * x)', 'offset': 2, 'metadata': ('power_progression', 3, 2)}","[256, 4096]",lambda x: (16 * x) ** 2,65536,False,Y,65536,False
"{'fn': 'lambda x: 2 ** (4 * x)', 'offset': 1, 'metadata': ('power_progression', 1, 4)}","[16, 256]",lambda x: 4 ** (x + 1),4096,False,Y,4096,False
"{'fn': 'lambda x: (2 * x) ** 4', 'offset': 1, 'metadata': ('exponential_progression', 1, 4)}","[16, 256]",lambda x: 2 ** (4 * x),4096,True,Y,4096,True
"{'fn': 'lambda x: 4 ** (2 * x)', 'offset': 1, 'metadata': ('power_progression', 3, 2)}","[16, 256]",lambda x: 16 ** (2 ** (x-1)),4096,False,Y,4096,False
"{'fn': 'lambda x: (3 * x) | 2', 'offset': 4, 'metadata': ('bit_or_progression', 2, 2)}","[14, 15]",lambda x: x + 14,16,True,Y,16,True
"{'fn': 'lambda x: (5 * x) | 4', 'offset': 2, 'metadata': ('bit_or_progression', 4, 4)}","[14, 15]",lambda x: (1 * x) + 14,16,True,Y,16,True
"{'fn': 'lambda x: (3 * x) | 2', 'offset': 3, 'metadata': ('bit_or_progression', 2, 2)}","[11, 14]",lambda x: (3 * x) + 2,17,True,Y,17,True
"{'fn': 'lambda x: (3 * x) + 2', 'offset': 3, 'metadata': ('arithmetic_progression', 2, 2)}","[11, 14]",lambda x: (3 * x) + 11,17,True,Y,17,True
"{'fn': 'lambda x: 2 ** (3 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 3)}","[64, 512]",lambda x: (2 * x) ** 3,4096,False,Y,4096,False
"{'fn': 'lambda x: (4 * x) ** 3', 'offset': 1, 'metadata': ('exponential_progression', 3, 3)}","[64, 512]",lambda x: (8 * x) ** 2,4096,False,Y,4096,False
"{'fn': 'lambda x: 2 ** (3 * x)', 'offset': 1, 'metadata': ('power_progression', 1, 3)}","[8, 64]",lambda x: 2 ** (3 * x),512,True,Y,512,True
"{'fn': 'lambda x: (2 * x) ** 3', 'offset': 1, 'metadata': ('exponential_progression', 1, 3)}","[8, 64]",lambda x: 2 ** (3 * x),512,True,Y,512,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 5 * x * fn(fn,x-1) + 4)', 'offset': 0, 'metadata': ('recursive_progression', 4, 4)}","[1, 9]",lambda x: (x * 2) ** 2 - 3 * x + 1,17,False,N,25,False
"{'fn': 'lambda x: 3 ** (2 * x)', 'offset': 0, 'metadata': ('power_progression', 2, 2)}","[1, 9]",lambda x: (x ** 2) + 1,81,False,Y,17,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) + 3)', 'offset': 0, 'metadata': ('recursive_progression', 3, 3)}","[1, 7]",lambda x: (6 * x) + 1,13,True,Y,43,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 3 * x * fn(fn,x-1) + 4)', 'offset': 0, 'metadata': ('recursive_progression', 2, 4)}","[1, 7]",lambda x: (6 * x) - 5,13,True,Y,13,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 5 * x * fn(fn,x-1) + 2)', 'offset': 0, 'metadata': ('recursive_progression', 4, 2)}","[1, 7]",lambda x: (6 * x) + 1,13,True,Y,43,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 1)', 'offset': 1, 'metadata': ('recursive_progression', 0, 1)}","[2, 5]",lambda x: (3 * x) - 1,8,True,Y,8,True
"{'fn': 'lambda x: (3 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 2, 2)}","[2, 5]",lambda x: (3 * x) - 1,8,True,Y,8,True
"{'fn': 'lambda x: (4 * x) | 1', 'offset': 2, 'metadata': ('bit_or_progression', 3, 1)}","[9, 13]","(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) - 3)",17,False,N,17,False
"{'fn': 'lambda x: (3 * x) | 1', 'offset': 3, 'metadata': ('bit_or_progression', 2, 1)}","[9, 13]","(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) + 1)",17,False,N,17,False
"{'fn': 'lambda x: (4 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 1)}","[9, 13]",lambda x: (4 * x) - 7,17,True,Y,17,True
"{'fn': 'lambda x: (4 * x) + 2', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 2)}","[6, 10]",lambda x: (4 * x) - 2 if x % 2 == 0 else (5 * x) - 4,14,False,Y,14,False
"{'fn': 'lambda x: (2 * x) | 2', 'offset': 3, 'metadata': ('bit_or_progression', 1, 2)}","[6, 10]","(lambda a:lambda v:a(a,v))(lambda fn,x:2 if x==0 else 4 * x * fn(fn,x-1) - 2)",14,False,Y,18,False
"{'fn': 'lambda x: (4 * x) | 2', 'offset': 1, 'metadata': ('bit_or_progression', 3, 2)}","[6, 10]",lambda x: (2 * x) + 4,14,False,Y,14,False
